,year,divorce,happy,female,unem10
16292,2006,0,2,0,1.0
16297,2006,0,2,1,0.0
16300,2006,0,2,0,0.0
16305,2006,0,3,0,0.0
16306,2006,0,3,1,0.0
16308,2006,0,2,1,0.0
16309,2006,0,2,0,0.0
16310,2006,1,3,1,1.0
16311,2006,0,2,0,1.0
16313,2006,0,3,0,0.0
16318,2006,1,3,1,1.0
16320,2006,1,3,1,0.0
16321,2006,1,1,1,0.0
16325,2006,0,3,0,0.0
16327,2006,1,2,0,0.0
16331,2006,0,2,0,1.0
16332,2006,0,3,1,0.0
16337,2006,0,2,0,0.0
16341,2006,1,3,1,0.0
16348,2006,1,2,0,0.0
16350,2006,1,2,1,1.0
16351,2006,0,3,0,0.0
16353,2006,1,2,1,0.0
16355,2006,0,3,1,0.0
16358,2006,1,3,0,0.0
16359,2006,0,3,1,1.0
16360,2006,0,2,1,1.0
16361,2006,0,2,1,0.0
16362,2006,0,2,1,1.0
16364,2006,0,3,0,0.0
16366,2006,0,2,1,0.0
16367,2006,0,2,1,0.0
16368,2006,0,1,0,0.0
16369,2006,0,2,1,0.0
16375,2006,0,2,1,0.0
16378,2006,0,3,0,0.0
16379,2006,1,1,0,0.0
16382,2006,0,3,1,0.0
16384,2006,0,3,1,0.0
16389,2006,1,2,1,1.0
16391,2006,1,3,1,0.0
16392,2006,0,3,0,1.0
16395,2006,0,2,1,0.0
16401,2006,1,3,0,0.0
16404,2006,0,2,0,1.0
16418,2006,0,3,1,0.0
16422,2006,1,2,0,0.0
16427,2006,0,2,0,0.0
16429,2006,1,2,0,0.0
16430,2006,0,2,0,0.0
16432,2006,0,3,0,0.0
16433,2006,0,2,0,0.0
16437,2006,0,3,1,0.0
16438,2006,0,3,0,0.0
16453,2006,0,2,0,0.0
16454,2006,1,3,1,0.0
16460,2006,0,3,1,0.0
16462,2006,0,3,0,0.0
16463,2006,0,2,1,0.0
16466,2006,0,3,1,0.0
16467,2006,1,2,1,0.0
16469,2006,1,2,1,0.0
16474,2006,1,2,1,1.0
16476,2006,0,1,1,1.0
16484,2006,0,3,1,0.0
16489,2006,0,2,0,1.0
16490,2006,1,3,0,1.0
16491,2006,0,2,1,1.0
16493,2006,1,3,0,0.0
16496,2006,1,2,1,0.0
16501,2006,0,1,0,0.0
16502,2006,1,3,1,0.0
16503,2006,1,3,1,0.0
16504,2006,0,2,0,0.0
16507,2006,0,2,0,0.0
16508,2006,0,2,1,0.0
16509,2006,1,2,0,0.0
16511,2006,0,2,1,1.0
16512,2006,0,3,1,0.0
16514,2006,0,2,1,0.0
16516,2006,0,3,1,0.0
16519,2006,0,3,0,0.0
16521,2006,1,1,0,0.0
16522,2006,0,3,0,1.0
16527,2006,0,3,0,0.0
16531,2006,0,3,1,1.0
16532,2006,1,2,0,0.0
16534,2006,0,2,1,0.0
16537,2006,0,2,1,0.0
16539,2006,0,2,0,0.0
16541,2006,1,2,1,1.0
16543,2006,0,2,0,1.0
16544,2006,1,2,1,1.0
16546,2006,0,3,0,1.0
16548,2006,0,2,1,0.0
16550,2006,1,2,0,0.0
16553,2006,0,2,1,0.0
16557,2006,0,2,1,0.0
16559,2006,0,1,1,0.0
16560,2006,0,3,0,0.0
16561,2006,0,3,1,0.0
16562,2006,0,2,0,0.0
16563,2006,1,2,1,0.0
16567,2006,0,1,0,0.0
16568,2006,0,1,1,1.0
16570,2006,0,3,0,0.0
16573,2006,1,3,1,0.0
16577,2006,0,3,1,0.0
16579,2006,1,3,1,0.0
16583,2006,1,2,1,1.0
16585,2006,1,3,0,0.0
16590,2006,0,2,0,0.0
16592,2006,1,3,1,0.0
16593,2006,0,3,1,0.0
16599,2006,0,2,0,1.0
16605,2006,0,3,0,1.0
16608,2006,0,1,0,0.0
16611,2006,0,1,1,0.0
16613,2006,0,2,1,1.0
16614,2006,0,2,1,0.0
16616,2006,0,2,1,0.0
16618,2006,1,2,1,1.0
16620,2006,0,2,1,0.0
16621,2006,0,3,0,0.0
16627,2006,0,2,1,0.0
16628,2006,1,1,1,1.0
16635,2006,0,2,0,0.0
16640,2006,1,3,0,0.0
16641,2006,0,2,1,1.0
16644,2006,0,1,1,1.0
16645,2006,0,2,0,1.0
16649,2006,0,3,0,0.0
16652,2006,0,2,1,0.0
16655,2006,0,3,1,0.0
16658,2006,0,2,1,0.0
16661,2006,0,2,1,0.0
16662,2006,0,1,0,0.0
16668,2006,0,2,1,1.0
16669,2006,0,2,1,1.0
16670,2006,1,3,0,0.0
16671,2006,0,1,1,0.0
16675,2006,0,3,0,1.0
16676,2006,0,2,0,0.0
16680,2006,0,2,1,0.0
16684,2006,0,3,1,0.0
16690,2006,0,3,1,1.0
16691,2006,1,2,0,0.0
16692,2006,1,2,1,1.0
16694,2006,0,2,0,1.0
16705,2006,1,1,1,1.0
16709,2006,0,3,1,0.0
16710,2006,0,2,0,0.0
16711,2006,1,2,0,1.0
16714,2006,0,3,0,0.0
16717,2006,1,2,1,1.0
16718,2006,1,2,1,1.0
16719,2006,0,3,1,0.0
16720,2006,1,2,1,0.0
16722,2006,0,3,0,1.0
16724,2006,0,3,0,1.0
16725,2006,1,3,1,0.0
16727,2006,1,2,0,0.0
16728,2006,0,1,1,0.0
16731,2006,1,1,1,1.0
16734,2006,1,2,0,0.0
16735,2006,0,2,1,1.0
16737,2006,1,3,1,1.0
16738,2006,1,2,1,1.0
16740,2006,1,2,0,0.0
16746,2006,0,2,1,0.0
16747,2006,0,3,1,1.0
16751,2006,0,3,0,0.0
16752,2006,0,3,1,0.0
16756,2006,0,3,1,0.0
16757,2006,1,3,0,0.0
16758,2006,0,3,0,1.0
16766,2006,0,2,0,1.0
16768,2006,1,2,1,0.0
16770,2006,0,2,0,1.0
16773,2006,0,3,1,0.0
16774,2006,0,3,0,0.0
16777,2006,1,2,1,0.0
16780,2006,0,2,1,0.0
16782,2006,0,3,1,0.0
16784,2006,0,1,0,0.0
16786,2006,0,3,0,0.0
16787,2006,1,2,0,1.0
16788,2006,0,3,1,0.0
16792,2006,1,3,0,0.0
16793,2006,0,3,0,0.0
16797,2006,0,2,0,1.0
16798,2006,0,2,1,0.0
16799,2006,1,2,1,0.0
16804,2006,0,3,1,0.0
16812,2006,0,3,0,0.0
16814,2006,1,3,0,0.0
16815,2006,1,2,0,0.0
16819,2006,1,3,1,0.0
16820,2006,0,2,0,0.0
16821,2006,1,3,1,0.0
16822,2006,0,2,1,1.0
16824,2006,1,2,1,1.0
16826,2006,1,2,1,0.0
16828,2006,0,2,1,0.0
16829,2006,0,3,1,1.0
16830,2006,0,1,0,1.0
16833,2006,0,2,1,1.0
16835,2006,1,3,1,0.0
16836,2006,1,2,1,1.0
16837,2006,0,2,1,0.0
16839,2006,0,2,1,0.0
16848,2006,0,3,1,0.0
16850,2006,0,2,1,0.0
16851,2006,0,1,0,1.0
16859,2006,0,3,1,1.0
16862,2006,0,3,0,0.0
16864,2006,0,2,0,1.0
16867,2006,0,3,0,0.0
16874,2006,0,3,1,1.0
16878,2006,0,2,1,0.0
16879,2006,0,3,1,0.0
16881,2006,1,2,0,1.0
16885,2006,0,3,0,1.0
16886,2006,0,3,0,0.0
16891,2006,1,3,0,0.0
16894,2006,1,2,1,0.0
16895,2006,0,3,0,0.0
16896,2006,0,3,1,0.0
16906,2006,1,3,0,0.0
16909,2006,0,2,1,0.0
16910,2006,0,3,0,0.0
16912,2006,1,2,1,0.0
16913,2006,1,2,1,0.0
16916,2006,1,1,0,0.0
16920,2006,1,1,1,1.0
16921,2006,0,3,1,1.0
16924,2006,0,1,0,1.0
16929,2006,0,2,0,0.0
16931,2006,0,1,1,0.0
16933,2006,0,3,0,0.0
16937,2006,1,1,1,0.0
16938,2006,0,2,0,1.0
16939,2006,1,3,1,0.0
16947,2006,1,2,1,0.0
16949,2006,1,3,1,0.0
16951,2006,0,2,1,0.0
16953,2006,0,1,1,1.0
16958,2006,1,3,0,0.0
16959,2006,0,2,0,1.0
16963,2006,0,1,0,0.0
16969,2006,0,1,1,0.0
16973,2006,1,3,0,0.0
16975,2006,0,1,0,0.0
16976,2006,0,2,0,1.0
16983,2006,1,1,1,1.0
16985,2006,0,3,0,0.0
16986,2006,0,2,0,0.0
16989,2006,0,3,1,0.0
16990,2006,0,3,1,0.0
16995,2006,1,3,1,0.0
16998,2006,1,3,0,0.0
17000,2006,0,3,0,0.0
17001,2006,1,2,1,0.0
17003,2006,0,2,1,0.0
17004,2006,0,2,0,0.0
17005,2006,1,2,1,1.0
17006,2006,1,2,1,0.0
17007,2006,1,2,1,1.0
17013,2006,1,2,0,0.0
17017,2006,0,3,0,0.0
17019,2006,0,2,0,0.0
17020,2006,0,2,1,1.0
17022,2006,1,2,1,0.0
17023,2006,0,2,0,0.0
17025,2006,0,3,1,0.0
17035,2006,0,2,1,1.0
17040,2006,0,2,1,1.0
17044,2006,0,2,1,0.0
17049,2006,0,1,1,0.0
17050,2006,1,1,0,1.0
17052,2006,1,2,1,0.0
17053,2006,0,2,1,0.0
17055,2006,0,2,0,0.0
17056,2006,1,2,1,0.0
17057,2006,1,3,1,0.0
17059,2006,0,2,1,0.0
17061,2006,1,3,1,1.0
17065,2006,0,3,1,0.0
17066,2006,0,3,1,1.0
17068,2006,0,3,1,0.0
17070,2006,0,3,0,0.0
17073,2006,1,1,1,1.0
17075,2006,0,3,1,0.0
17078,2006,0,3,0,0.0
17079,2006,1,3,0,0.0
17082,2006,0,3,0,0.0
17088,2006,0,3,0,0.0
17089,2006,1,3,1,0.0
17098,2006,0,2,1,0.0
17100,2006,0,3,1,0.0
17103,2006,0,2,0,0.0
17105,2006,0,3,1,0.0
17107,2006,0,2,1,0.0
17110,2006,0,2,0,0.0
17111,2006,1,3,0,0.0
17112,2006,1,2,0,1.0
17113,2006,1,2,0,1.0
17119,2006,1,2,0,1.0
17120,2006,1,3,1,0.0
17121,2006,0,2,1,0.0
17124,2006,0,2,1,0.0
17128,2006,1,2,1,0.0
17131,2006,0,1,1,0.0
17134,2006,1,2,1,0.0
17135,2006,0,1,1,1.0
